Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-05-26,RMTEU_Spain_Global_Meta_TypeformQualified_Masters,03_Broad_Master_ElenaTour,04_Video_Master_ElenaTour,306.839554,,,,,,,,,,,,,0.8570937262569833,5.067121691024689,0.005911980843860953,,,,60555,358,,
2025-05-26,RMTEU_Spain_Global_Meta_TypeformQualified_RTG_Masters,01_Retargeting_Engaged_VideosMaster,01_Image_Couple,67.518864,,,,,,,,,,,,,5.193758769230769,20.768644724700092,0.003998769609350969,,,,3251,13,,
2025-05-26,RMTEU_Spain_Global_Meta_TypeformQualified_RTG_Masters,01_Retargeting_Engaged_VideosMaster,02_Image_Boy,61.557377,,,,,,,,,,,,,12.3114754,19.511054516640254,0.001584786053882726,,,,3155,5,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,01_Broad_DondTrabIronhackers,01_Image_DondTrabIronhackers,6.526058,,,,,,,,,,,,,0.15538233333333334,0.13262997662839143,8.535717914846052E-4,,,,49205,42,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,02_Image_ComunidadGlobal,02_Image_ComunidadGlobal,6.8514040000000005,,,,,,,,,,,,,0.1851730810810811,0.13346717575096428,7.207698601316866E-4,,,,51334,37,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,03_Broad_ImpulsaTuCarrera,03_Image_ImpulsaTuCarrera,6.573903,,,,,,,,,,,,,0.13147805999999998,0.13597333857323102,0.001034190332388773,,,,48347,50,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,04_Broad_UnaClaseTodaEuropa,04_Image_UnaClaseTodaEuropa,6.497351,,,,,,,,,,,,,0.11813365454545455,0.13489216683621566,0.0011418606099611768,,,,48167,55,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,05_Broad_Testimonial,05_Image_Testimonial,6.7078690000000005,,,,,,,,,,,,,0.21638287096774195,0.1692880325055522,7.823541288108217E-4,,,,39624,31,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,06_Broad_QuieroCambFuturProf,06_Video_QuieroCambFuturProf,6.688731,,,,,,,,,,,,,6.688731,0.5470012266928361,8.177952240758914E-5,,,,12228,1,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,07_Broad_EstudiaYTrabaja,07_Video_EstudiaYTrabaja,6.7270069999999995,,,,,,,,,,,,,0.8408758749999999,0.5393687459910198,6.414368184733803E-4,,,,12472,8,,
