Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-01-06,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,07_Prospecting_Broad_BCAS,07_Video_BCAS,137.43954699999998,6.0,3.0,1.0,1.0,,22.90659116666666,45.81318233333332,137.43954699999998,137.43954699999998,,0.5,0.16666666666666666,3.6168301842105257,16.693738248512084,0.004615571480626746,0.15789473684210525,0.16666666666666666,,8233,38,0.15789473684210525,0.5
2025-01-06,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,361.162767,17.0,9.0,1.0,1.0,,21.244868647058823,40.12919633333333,361.162767,361.162767,,0.5294117647058824,0.058823529411764705,2.3605409607843137,15.978532362960669,0.006769012962881033,0.1111111111111111,0.058823529411764705,,22603,153,0.1111111111111111,0.5294117647058824
2025-01-06,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,210.757225,14.0,7.0,1.0,,,15.0540875,30.108175,210.757225,,,0.5,,2.5090145833333333,11.300049595195969,0.0045037799581791865,0.16666666666666666,0.07142857142857142,,18651,84,0.16666666666666666,0.5
2025-01-06,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,09_Video_BCAS,154.00348599999998,2.0,1.0,1.0,,,77.00174299999999,154.00348599999998,154.00348599999998,,,0.5,,3.666749666666666,16.175137695620208,0.004411301333893498,0.047619047619047616,0.5,,9521,42,0.047619047619047616,0.5
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_,,BG_Pau_AllCourses_EN_Prospecting_AllPlacements_Video,,1.0,,,,,,,,,,,,,,,,,,,,,
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,01_Prospecting_LLA_Lua,01_Video_Lua,872.6927999999999,11.0,3.0,2.0,,,79.33570909090908,290.89759999999995,436.34639999999996,,,0.2727272727272727,,3.2563164179104476,11.782796192533585,0.003618443259299264,0.041044776119402986,0.18181818181818182,,74065,268,0.041044776119402986,0.2727272727272727
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,03_Prospecting_FBAudience_Interests_Lua,01_Video_Lua,496.659807,9.0,3.0,2.0,,,55.184423,165.553269,248.3299035,,,0.3333333333333333,,2.9740108203592817,12.81537368081538,0.004309121403689846,0.05389221556886228,0.2222222222222222,,38755,167,0.05389221556886228,0.3333333333333333
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,505.511132,6.0,2.0,,,,84.25185533333332,252.755566,,,,0.3333333333333333,,4.860683961538461,12.906886891691773,0.0026553643466271765,0.057692307692307696,,,39166,104,0.057692307692307696,0.3333333333333333
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,04_Prospecting_Broad_BCAS,04_Image_BCAS,963.5983,25.0,11.0,4.0,3.0,,38.543932,87.59984545454546,240.899575,321.19943333333333,,0.44,0.12,3.108381612903226,16.166671699885914,0.005200993221931414,0.08064516129032258,0.16,,59604,310,0.08064516129032258,0.44
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,446.25988399999994,10.0,5.0,1.0,1.0,,44.6259884,89.2519768,446.25988399999994,446.25988399999994,,0.5,0.1,3.6578679016393436,20.577299027066903,0.0056254899248397655,0.08196721311475409,0.1,,21687,122,0.08196721311475409,0.5
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,973.444801,28.0,13.0,4.0,3.0,2.0,34.76588575,74.8803693076923,243.36120025,324.48160033333335,486.7224005,0.4642857142857143,0.10714285714285714,3.9895278729508195,11.938248724552366,0.0029923963698798134,0.11475409836065574,0.14285714285714285,0.07142857142857142,81540,244,0.11475409836065574,0.4642857142857143
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,01_Image_1BG,148.931916,,,,,,,,,,,,,4.136997666666667,14.291518664235678,0.0034545629018328376,,,,10421,36,,
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,02_Image_2Certification,70.360857,,,,,,,,,,,,,3.703203,13.298215271215271,0.003591003591003591,,,,5291,19,,
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,03_Image_3BCAS,49.787507,,,,,,,,,,,,,4.9787507,19.87525229540918,0.003992015968063872,,,,2505,10,,
2025-01-13,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,04_Image_4Scholarship,49.864059,1.0,,,,,49.864059,,,,,,,6.233007375,14.153862900936701,0.0022707919386886176,0.125,,,3523,8,0.125,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,01_Prospecting_LLA_Lua,01_Video_Lua,37.242548,1.0,1.0,1.0,1.0,1.0,37.242548,37.242548,37.242548,37.242548,37.242548,1.0,1.0,3.1035456666666668,13.1972175761871,0.004252303330970942,0.08333333333333333,1.0,1.0,2822,12,0.08333333333333333,1.0
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,03_Prospecting_FBAudience_Interests_Lua,01_Video_Lua,21.424991,1.0,,,,,21.424991,,,,,,,3.060713,15.593152110625908,0.005094614264919942,0.14285714285714285,,,1374,7,0.14285714285714285,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,819.2307969999999,7.0,5.0,4.0,3.0,,117.03297099999999,163.84615939999998,204.80769924999998,273.07693233333333,,0.7142857142857143,0.42857142857142855,3.9386096009615383,11.7722488432246,0.002988935191837908,0.03365384615384615,0.5714285714285714,,69590,208,0.03365384615384615,0.7142857142857143
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,05_Prospecting_LLA_BG_Dorian,03_Video_BG_DEC_1_1,1196.268535,12.0,5.0,2.0,1.0,,99.68904458333333,239.253707,598.1342675,1196.268535,,0.4166666666666667,0.08333333333333333,3.987561783333333,9.80114158487227,0.0024579284578956856,0.04,0.16666666666666666,,122054,300,0.04,0.4166666666666667
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,04_Prospecting_Broad_BCAS,04_Image_BCAS,55.969081,3.0,3.0,2.0,2.0,,18.656360333333335,18.656360333333335,27.9845405,27.9845405,,1.0,0.6666666666666666,3.4980675625,17.495805251641137,0.005001562988433885,0.1875,0.6666666666666666,,3199,16,0.1875,1.0
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,545.4234309999999,16.0,4.0,1.0,,,34.088964437499996,136.35585774999998,545.4234309999999,,,0.25,,3.8958816499999998,26.31717399276236,0.006755126658624849,0.11428571428571428,0.0625,,20725,140,0.11428571428571428,0.25
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,1771.5089699999999,31.0,10.0,4.0,2.0,1.0,57.14545064516128,177.150897,442.87724249999997,885.7544849999999,1771.5089699999999,0.3225806451612903,0.06451612903225806,5.0326959375,17.253725091064926,0.0034283265481037067,0.08806818181818182,0.12903225806451613,0.03225806451612903,102674,352,0.08806818181818182,0.3225806451612903
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS,1732.955469,30.0,14.0,5.0,3.0,,57.7651823,123.7825335,346.5910938,577.651823,,0.4666666666666667,0.1,4.965488449856734,20.3532306328103,0.004098938269284976,0.08595988538681948,0.16666666666666666,,85144,349,0.08595988538681948,0.4666666666666667
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Broad_1BG,05_Video,177.0265,1.0,1.0,,,,177.0265,177.0265,,,,1.0,,6.556537037037037,28.179958611907036,0.004297994269340974,0.037037037037037035,,,6282,27,0.037037037037037035,1.0
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,01_Image_1BG,122.53104499999999,,,,,,,,,,,,,6.449002368421052,17.955897567409142,0.002784290738569754,,,,6824,19,,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,02_Image_2Certification,50.361647,1.0,,,,,50.361647,,,,,,,5.595738555555555,12.801638790035586,0.002287747839349263,0.1111111111111111,,,3934,9,0.1111111111111111,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,03_Image_3BCAS,16.439542,,,,,,,,,,,,,8.219771,13.943631891433418,0.0016963528413910093,,,,1179,2,,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,04_Image_4Scholarship,24.726295999999998,,,,,,,,,,,,,12.363147999999999,12.138584192439861,9.818360333824251E-4,,,,2037,2,,
2025-01-20,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,02_Prospecting_Broad_1BCAS,06_Video,180.145994,,,,,,,,,,,,,6.672073851851852,21.346841331911364,0.003199431212228937,,,,8439,27,,
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,819.8145059999999,3.0,1.0,,,,273.271502,819.8145059999999,,,,0.3333333333333333,,3.848894394366197,11.874313900435972,0.003085123332512565,0.014084507042253521,,,69041,213,0.014084507042253521,0.3333333333333333
